id,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,distrito
5xwJ-AejZQ_u5jMVSfv7HA,Rio Grande Café,5.0,"Paseo de Santa María de la Cabeza, 16, 28045 Madrid, Spain",Latin American ,"Más pupusas por favor!

I've walked by this place countless times and never noticed it. However, the second I walked in, I knew I'd be coming back. The.... Way off the beaten path, the spot is casual and clean and friendly. The menu is NOT in English (I posted it, you're welcome) so non-Spanish speakers will.... Good Central American food. Pupusas are good and cortido is spicy.. service is great. Overall if u r  craving pupusas this is the place to go.. ",rio-grande-café-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/xM6rSRsyVK-UAtf3LARpng/o.jpg,False,7,40.40601,-3.69491,"{'address1': 'Paseo de Santa María de la Cabeza, 16', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Santa María de la Cabeza, 16', '28045 Madrid', 'Spain']}",+34 914 68 51 99,,Arganzuela
6oPAt7KN4zuFszb77tyXLg,Burger King,4.5,"Paseo de la Esperanza, 21, 28005 Madrid, Spain",Burgers ,,burger-king-madrid-21,https://s3-media1.fl.yelpcdn.com/bphoto/IGokiZliJeqZJ56JhcDZ-Q/o.jpg,False,6,40.401,-3.70424,"{'address1': 'Paseo de la Esperanza, 21', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28005', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Esperanza, 21', '28005 Madrid', 'Spain']}",+34 915 17 55 53,€€€€,Arganzuela
D2fJlsTAvo-4fwZcjXGBBw,Black Poplar Espresso,5.0,"Calle de Embajadores, 166, 28045 Madrid, Spain",Cafeteria ,"Very good coffee shop with nice ambient, good music and great coffee. Strangely enough they have only double espresso and not ""single shot"" but it wasn't a.... One of the few American-inspired coffee shops in all of Madrid. Excellent expresso and latte.. ",black-poplar-espresso-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/gCs87QieuIEYMpU_si_L3w/o.jpg,False,2,40.39595,-3.69616,"{'address1': 'Calle de Embajadores, 166', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Embajadores, 166', '28045 Madrid', 'Spain']}",+34 910 69 05 25,,Arganzuela
Y5-GsfAeVcpdu96qY138lw,La Rosa,4.0,"Ronda de Atocha, 30, 28012 Madrid, Spain",Spanish Tapas Bars Sandwiches ,,la-rosa-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/9WXuyM2Js7wUY6YHYsdIBw/o.jpg,False,10,40.40623,-3.69872,"{'address1': 'Ronda de Atocha, 30', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28012', 'country': 'ES', 'state': 'M', 'display_address': ['Ronda de Atocha, 30', '28012 Madrid', 'Spain']}",,€,Arganzuela
BwnpPsdNNZHNuJ6J-gN1Uw,Casa Pedro,3.0,"Calle Tomás Bretón, 39, 28045 Madrid, Spain",Spanish Tapas Bars ,,casa-pedro-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/xMHKf8rGeoztDH8R3cqjaA/o.jpg,False,1,40.3974571228027,-3.69311094284058,"{'address1': 'Calle Tomás Bretón, 39', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Tomás Bretón, 39', '28045 Madrid', 'Spain']}",+34 915 39 80 95,,Arganzuela
zyF1avbOyVb6hIbAoCbaVA,100 Montaditos,4.0,"Calle Ferrocarril, 10, 28045 Madrid, Spain",Beer Bar Sandwiches ,"Okay a simple chain restaurants where the food is inexpensive, beer is cold. I've stopped for breakfast, a late afternoon snack, and even gotten take away..... Became a fan of this place after hitting up their 1 euro Sundays and Wednesdays. Everything on the menu (except the salads which go to 2 euro) become 1.... ",100-montaditos-madrid-11,https://s3-media1.fl.yelpcdn.com/bphoto/UmezAF2PGuztc8uKeHhnEg/o.jpg,False,4,40.4010310169494,-3.69482910032745,"{'address1': 'Calle Ferrocarril, 10', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Ferrocarril, 10', '28045 Madrid', 'Spain']}",,€,Arganzuela
PcPzbaUXtM68cp6hqcI9nw,Samarkanda,4.0,"Glorieta del emperador Carlos V, 1, 28045 Madrid, Spain",Mediterranean ,The location in the train station is very convenient and as far as I could tell it is the nicest option.  The restaurant sits above the canopy in the atrium.... ,samarkanda-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/VGttQyI6w9xPdE0Cnfw_NQ/o.jpg,False,10,40.40701,-3.69329,"{'address1': 'Glorieta del emperador Carlos V, 1', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Glorieta del emperador Carlos V, 1', '28045 Madrid', 'Spain']}",+34 915 30 97 46,€€€,Arganzuela
HTHkQNTR3ESb-Rp6iIOsLA,Tapas y Arepas,4.0,"Paseo de Santa María de la Cabeza, 75, 28045 Madrid, Spain",Cafeteria Tapas Bars Latin American ,,tapas-y-arepas-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/D33IqLIP9WE1DNlKILCW8w/o.jpg,False,2,40.39861,-3.70116,"{'address1': 'Paseo de Santa María de la Cabeza, 75', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Santa María de la Cabeza, 75', '28045 Madrid', 'Spain']}",+34 914 74 44 24,€,Arganzuela
AS3w8SFdVMAoZ4KAXbDKBA,El Roble,5.0,"Calle de Fray Luis de León, 14, 28012 Madrid, Spain",Spanish ,"We enjoyed an exceptional full course meal.  Phenomenal food, & exquisite service.  When I visit Madrid Spain again I will dine again.. ",el-roble-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/QfCLbG4kIgcp_3-S9oZ6XQ/o.jpg,False,4,40.4036986461209,-3.69814725195649,"{'address1': 'Calle de Fray Luis de León, 14', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28012', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Fray Luis de León, 14', '28012 Madrid', 'Spain']}",+34 914 67 13 99,€,Arganzuela
Z2VK5C6C1J27ZWsY11sbjg,Riina,4.0,"Paseo de las Delicias, 81, 28045 Madrid, Spain",Pizza ,,riina-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/NAOzLGxm0NyiGSAcX7kgaw/o.jpg,False,1,40.39682,-3.69421,"{'address1': 'Paseo de las Delicias, 81', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de las Delicias, 81', '28045 Madrid', 'Spain']}",+34 915 28 23 17,,Arganzuela
UylmlSjuuJ836YK7troROA,La Ría Bar,4.5,"Calle de Canarias, 18, 28045 Madrid, Spain",Spanish Tapas Bars ,,la-ría-bar-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/rGArm3h-ng-tq-SSAmuaKg/o.jpg,False,2,40.40194,-3.69623,"{'address1': 'Calle de Canarias, 18', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Canarias, 18', '28045 Madrid', 'Spain']}",+34 699 76 79 81,,Arganzuela
jBH6T4n9zUrirgBKDxe9uw,Bacanal,4.0,"Calle de Bolívar, 11, 28045 Madrid, Spain",Spanish Pubs ,,bacanal-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/eeqMfOyPHsozX6MdFKJ_Vg/o.jpg,False,6,40.3926314294791,-3.69349348772987,"{'address1': 'Calle de Bolívar, 11', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Bolívar, 11', '28045 Madrid', 'Spain']}",+34 915 06 36 88,€,Arganzuela
FSCpuoNasdVUb_S5dZ03mA,Hermanos Valdivieso,5.0,"Calle Fray Luis de León, 7, 28012 Madrid, Spain",Tabernas Tapas/Small Plates ,"This was an amazing experience, but the food was even better. Chef Belen explained every dish, paired it well with wine, and shared cultural experiences as.... ",hermanos-valdivieso-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/oMCAoO6GvswAixsPdoV09A/o.jpg,False,5,40.4049911,-3.6987,"{'address1': 'Calle Fray Luis de León, 7', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28012', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Fray Luis de León, 7', '28012 Madrid', 'Spain']}",+34 910 70 34 76,,Arganzuela
6pay7pKii3YuDGR2l9XMtA,Ochenta y Ocho,3.0,"Paseo de las Delicias, 88, 28045 Madrid, Spain",Tapas Bars ,,ochenta-y-ocho-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/dHwRCbxvQKAMrA2JJ3shZw/o.jpg,False,1,40.39792,-3.69447,"{'address1': 'Paseo de las Delicias, 88', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de las Delicias, 88', '28045 Madrid', 'Spain']}",+34 915 30 41 07,,Arganzuela
q8vYFg4OnJ5v89LUpjg7vA,Kubo King,4.0,"Paseo de la Reina Cristina, 6, 28030 Madrid, Spain",Tapas Bars ,"Drop by to have a couple of beers and the service staff was very attentive and friendly. Great price in an awesome location, near parque el Retiro.. ",kubo-king-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/U0jOWLJm3FcMGpI6BVKFhA/o.jpg,False,4,40.406629,-3.6832257,"{'address1': 'Paseo de la Reina Cristina, 6', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28030', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Reina Cristina, 6', '28030 Madrid', 'Spain']}",+34 910 12 85 81,€,Arganzuela
GBDHMbAOJ5xICFF95Z5HfQ,Kathmandu Tandoori House,5.0,"Calle Acuario, 11, 28042 Madrid, Spain",Indian Pakistani Himalayan/Nepalese ,"Great option for Indian and nepali food. The chicken momos were excellent and the sauce that comes with them was stellar. 
Chicken biryani was also good,.... What a wonderful surprise to be in a neighborhood near the Madrid neighborhood & to find excellent India/Nepali food! Very delicious with attentive service.. I had the tikka masala and tandoori chicken.  Both were very very good!  The host was very nice and helpful. It's a quiet neighborhood restaurant with.... ",kathmandu-tandoori-house-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/sS8gTXlL5Z6x9O3DzPJvUA/o.jpg,False,21,40.47426,-3.57859,"{'address1': 'Calle Acuario, 11', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Acuario, 11', '28042 Madrid', 'Spain']}",+34 911 26 97 19,,Barajas
rqy1GJvR3S-ZEqXO8xlpwg,La Torino,5.0,"Plaza Hermanos Falco, 4, 28042 Madrid, Spain",Argentine ,I've eaten here twice while in Bajaras.  The first time I had the stuffed sea bass which was amazing.  The second time I had  the mixed salad and oxtail.... I loved this place! I had a few hour layovers in Madrid. It's about a 9 minute Uber ride from the airport. So if you have a bit of time between flights it's.... Loved this place! We had an unremarkable dinner and were looking for somewhere to celebrate the end of our 10 days in Spain. The staff were so friendly and.... ,la-torino-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/J3bScQ0Y2zgfJyEqgJZBRQ/o.jpg,False,5,40.4739362413989,-3.57743918895721,"{'address1': 'Plaza Hermanos Falco, 4', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza Hermanos Falco, 4', '28042 Madrid', 'Spain']}",+34 913 05 40 99,€€,Barajas
s4OrjgdBgEWM-g6zpzedrA,Campanilla,5.0,"Avenida de Logroño, 132, 28042 Madrid, Spain",Spanish ,"Nos quedamos una noche en Barajas  y encontramos este pequeño restaurante familiar a través de Yelp. Fue una experiencia inolvidable! La comida fue.... This was our last night in Spain. We needed a meal within walking distance from the airport hotel. We did not expect to have the most memorable of our.... Such a great experience.  I am from Louisville, KY - the food was great.  Great wine.  Very authentic!  Would absolutely go back.. ",campanilla-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/H3cl_VSVeqMGW-8qLaECJA/o.jpg,False,67,40.47265,-3.58163,"{'address1': 'Avenida de Logroño, 132', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Logroño, 132', '28042 Madrid', 'Spain']}",+34 913 29 09 65,€,Barajas
oPERop8gNCRC9LmbaXV46w,La General,5.0,"Calle Planeta, 3, 28042 Madrid, Spain",Pizza Bakeries ,"Man,  even when looking for good eats internationally Yelpers come to the rescue 

Was on a layover awaiting a flight home from Madrid's Barajas airport and.... Great option when in transit close to Madrid Barajas airport. Food was good, service was friendly and price was reasonable. 
We had a party of 7, and.... What a great little spot almost right across the street from the Ibis Hotel Barajas. I had the mango curry chicken at my server's recommendation and it was.... ",la-general-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/Nq9scW8nAou4eoCNYM9wJQ/o.jpg,False,12,40.4706199,-3.58068,"{'address1': 'Calle Planeta, 3', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Planeta, 3', '28042 Madrid', 'Spain']}",+34 916 03 57 01,,Barajas
4NyuSViM9LOFVYuMTZRmTw,Al Traste Fun And Food,4.0,"Avenida General, 47, 28042 Madrid, Spain",Burgers Pizza Sandwiches ,"For me the best place in the area. 
Really good meat and very good service. 
Nice beers. 
Go for the grilled meat!
Also with extended hours which is very.... We were staying in a cheap hotel up the street and were flying out or Madrid airport the next day. This was close to the hotel so we decided to give it a.... On the last night of a two week holiday in Spain we checked into a typical airport area hotel and ventured out for one last dinner in Madrid. We slid Into.... ",al-traste-fun-and-food-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/ORQsb1IUfXia_pX-7hNA3w/o.jpg,False,20,40.470543,-3.580493,"{'address1': 'Avenida General, 47', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida General, 47', '28042 Madrid', 'Spain']}",+34 913 29 37 99,€€,Barajas
dnSMbNWIwcOrr71W4tkrHA,Asador Nuevo Porche,5.0,"Calle Alaro, 5, 28042 Madrid, Spain",Steakhouses ,"All things are perfect. Food is fantastic. The boss is kindly and friendly. Wine is tasted smoothy and also more beer. Quite a good representative of the traditional ""asador"" (rosters) tradition in Spain. Impressive interior reproducing a Basque vernacular farm house. With.... We had an amazing time. Food was excellent and the service was tremendous. Our server was very helpful and even the owner attended us. If you want a good.... ",asador-nuevo-porche-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/u0mVWHcpE4lAZ5rQ-Xds8g/o.jpg,False,8,40.47091,-3.5826,"{'address1': 'Calle Alaro, 5', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Alaro, 5', '28042 Madrid', 'Spain']}",+34 917 47 81 44,€€€,Barajas
2f0zjZAnAD5iwtjGjjm_vQ,La Latina,5.0,"Av. de Logroño, 144, 28042 Madrid, Spain",Gastropubs ,"This is a nice little charming restaurant in Barajas.  I was really happy with the quality of the food and how flavorful it was.  I walked by the night.... In the Madrid airport area for one evening ahead of a flight the next day and staying down the street at the Clement Barajes Hotel.

On a Saturday night, I.... A great place for lunch! A delicious salad, a main course, a bottle of pineapple juice and a tasty pudding only cost me 10 euros altogether. Their dishes.... ",la-latina-madrid-4,https://s3-media2.fl.yelpcdn.com/bphoto/IcWindERzCi4GEDzkI-xnw/o.jpg,False,9,40.4733697148819,-3.58184965358426,"{'address1': 'Av. de Logroño, 144', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Av. de Logroño, 144', '28042 Madrid', 'Spain']}",+34 912 97 60 68,€,Barajas
K04mIcUwP0D3fAUj05WCXQ,La Vina de Nerea,4.0,"Avenida de Logrono, 128, 28042 Madrid, Spain",Spanish ,"Very friendly and casual.  Quick service. Nice wine selection at reasonable prices and excellent tapas. A great place to unwind after a busy day of.... Outstanding tapas. I let the wait staff choose as I could not make out one from another. Must try the croquette, Spanish ham and a fish pâté. Try the house.... Was staying in nearby airport hotel for flight out next day. About a ten minute walk from TRYP Hotel is this lovely restaurant. Actually two restaurants in.... ",la-vina-de-nerea-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/8yAuMkyTX1yDUFYmtEKEjw/o.jpg,False,4,40.472952664342,-3.58067329372439,"{'address1': 'Avenida de Logrono, 128', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Logrono, 128', '28042 Madrid', 'Spain']}",+34 913 05 72 06,€€,Barajas
opj_cFgt18TjKzpHtLTfGw,Martes 13,5.0,"Avenida de Logroño, 138, 28042 Madrid, Spain",Mediterranean Gastropubs Spanish ,This isn't just a casual five stars.  Completely legit.  Stunningly ridiculous.  Do not pass on the artichokes.  Best I've ever had.. ,martes-13-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/CqzS_yUJ2gvFTOp1a8tOkw/o.jpg,False,3,40.4729,-3.58176,"{'address1': 'Avenida de Logroño, 138', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Logroño, 138', '28042 Madrid', 'Spain']}",+34 917 47 79 69,,Barajas
jkLWB4t0e1vu2k8aYtChYg,La Caprichosa,5.0,"Plaza Hermanos Falcó y Álvarez de Toledo, 21, 28042 Madrid, Spain",Tabernas ,"We didn't expect much from this unassuming taverna, but we were pleasantly surprised! Great service, fabulous food, and a pleasant atmosphere. We would go.... ",la-caprichosa-madrid-3,https://s3-media4.fl.yelpcdn.com/bphoto/w-U17MTEQ2wagKm2JEoX9A/o.jpg,False,2,40.4731541799639,-3.57744724001158,"{'address1': 'Plaza Hermanos Falcó y Álvarez de Toledo, 21', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza Hermanos Falcó y Álvarez de Toledo, 21', '28042 Madrid', 'Spain']}",+34 913 01 03 95,€€,Barajas
65kJdB-l3Ey45z6HLbeMfw,Casa Nemesia,4.0,"Plaza Mayor de Barajas, 12, 28042 Madrid, Spain",Seafood ,,casa-nemesia-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/GlM7iHH1mucPNM9iTwO2tg/o.jpg,False,1,40.4740441353175,-3.57746933312603,"{'address1': 'Plaza Mayor de Barajas, 12', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza Mayor de Barajas, 12', '28042 Madrid', 'Spain']}",+34 913 05 59 66,,Barajas
